Case_ID,Case Duration,Case Length,Variants,First Activity,Last Activity
4298,958965.0,7,3,a,h
4299,147824.0,3,2,a,c
4300,1111817.0,7,3,a,h
4301,1439846.0,7,4,a,h
4302,1946501.0,7,1,a,h
4303,2818361.0,7,4,a,h
4304,1740218.0,7,1,a,h
4305,2832877.0,7,1,a,h
4306,2727255.0,7,1,a,h
4307,1291045.0,7,3,a,h
4308,1988153.0,7,1,a,h
4309,2424556.0,7,1,a,h
4310,1702052.0,7,1,a,h
4311,298559.0,3,2,a,c
4312,2041510.0,7,1,a,h
4313,162274.0,3,2,a,c
4314,341775.0,3,2,a,c
4315,1546524.0,7,1,a,h
4316,1629568.0,7,1,a,h
4317,431375.0,3,2,a,c
4318,232119.0,3,2,a,c
4319,1023511.0,7,1,a,h
4320,1136541.0,7,3,a,h
4321,1238626.0,7,3,a,h
4322,1561788.0,7,4,a,h
4323,1685526.0,7,1,a,h
4324,904154.0,7,1,a,h
4325,1180128.0,7,1,a,h
4326,144025.0,3,2,a,c
4327,2081550.0,7,1,a,h
4328,1902780.0,7,1,a,h
4329,2085075.0,7,1,a,h
4330,1361467.0,7,1,a,h
4331,293423.0,3,2,a,c
4332,637805.0,7,3,a,h
4333,137467.0,3,2,a,c
4334,1014063.0,7,4,a,h
4335,876214.0,7,3,a,h
4336,208431.0,3,2,a,c
4337,878463.0,7,3,a,h
4338,1674292.0,7,1,a,h
4339,1175048.0,7,1,a,h
4340,997655.0,7,1,a,h
4341,866365.0,7,3,a,h
4342,774377.0,7,1,a,h
4343,1485443.0,7,1,a,h
4344,1062631.0,7,1,a,h
4345,339025.0,3,2,a,c
4346,663607.0,7,1,a,h
4347,770589.0,7,3,a,h
4348,971483.0,7,3,a,h
4349,497459.0,3,2,a,c
4350,1065231.0,7,1,a,h
4351,650538.0,3,2,a,c
4352,982553.0,7,3,a,h
4353,1513955.0,7,4,a,h
4354,361095.0,3,2,a,c
4355,1409024.0,7,4,a,h
4356,3029721.0,7,1,a,h
4357,2126263.0,7,1,a,h
4358,3389056.0,7,1,a,h
4359,3142287.0,7,1,a,h
4360,173870.0,3,2,a,c
4361,2574224.0,7,4,a,h
4362,2563002.0,7,1,a,h
4363,1591795.0,7,1,a,h
4364,1507443.0,7,4,a,h
4365,1287235.0,7,1,a,h
4366,1033716.0,7,1,a,h
4367,450086.0,3,2,a,c
4368,891226.0,7,1,a,h
4369,843550.0,7,1,a,h
4370,1701290.0,7,1,a,h
4371,259926.0,3,2,a,c
4372,1417742.0,7,4,a,h
4373,996480.0,7,1,a,h
4374,1246871.0,7,3,a,h
4375,854236.0,7,1,a,h
4376,1033931.0,7,1,a,h
4377,157651.0,3,2,a,c
4378,321195.0,3,2,a,c
4379,275706.0,3,2,a,c
4380,772768.0,7,1,a,h
4381,908298.0,7,3,a,h
4382,261367.0,3,2,a,c
4383,1004462.0,7,1,a,h
4384,893297.0,7,3,a,h
4385,1787609.0,7,3,a,h
4386,1237889.0,7,4,a,h
4387,1378295.0,7,3,a,h
4388,336760.0,3,2,a,c
4389,1098876.0,7,3,a,h
4390,1139608.0,7,4,a,h
4391,1182693.0,7,1,a,h
4392,965097.0,7,3,a,h
4393,859334.0,7,3,a,h
4394,582384.0,7,1,a,h
4395,990145.0,7,4,a,h
4396,291107.0,3,2,a,c
4397,1142543.0,7,4,a,h
4398,944969.0,7,4,a,h
4399,939077.0,7,3,a,h
4400,830870.0,7,1,a,h
4401,223579.0,3,2,a,c
4402,979099.0,7,3,a,h
4403,1246986.0,7,1,a,h
4404,1425614.0,7,1,a,h
4405,1098634.0,7,4,a,h
4406,832884.0,7,1,a,h
4407,268226.0,3,2,a,c
4408,788418.0,7,4,a,h
4409,867913.0,7,1,a,h
4410,775783.0,7,4,a,h
4411,1065104.0,7,3,a,h
4412,1254329.0,7,1,a,h
4413,1259518.0,7,1,a,h
4414,989560.0,7,1,a,h
4415,1131114.0,7,3,a,h
4416,201831.0,3,2,a,c
4417,1191088.0,7,1,a,h
4418,1300673.0,7,1,a,h
4419,304109.0,3,2,a,c
4420,166324.0,3,2,a,c
4421,910509.0,7,1,a,h
4422,247341.0,3,2,a,c
4423,998271.0,7,1,a,h
4424,1147315.0,7,1,a,h
4425,560673.0,3,2,a,c
4426,818123.0,7,3,a,h
4427,1278714.0,7,1,a,h
4428,773380.0,7,4,a,h
4429,812693.0,7,1,a,h
4430,148470.0,3,2,a,c
4431,637443.0,7,1,a,h
4432,182630.0,3,2,a,c
4433,737917.0,7,3,a,h
4434,903887.0,7,1,a,h
4435,1362356.0,7,1,a,h
4436,1099215.0,7,3,a,h
4437,1362999.0,7,1,a,h
4438,1216093.0,7,3,a,h
4439,251328.0,3,2,a,c
4440,416504.0,3,2,a,c
4441,784569.0,7,1,a,h
4442,1107601.0,7,1,a,h
4443,1170322.0,7,3,a,h
4444,938441.0,7,4,a,h
4445,1013933.0,7,3,a,h
4446,256886.0,3,2,a,c
4447,501014.0,3,2,a,c
4448,1101806.0,7,3,a,h
4449,960304.0,7,3,a,h
4450,1148319.0,7,3,a,h
4451,1120690.0,7,3,a,h
4452,383380.0,3,2,a,c
4453,267135.0,3,2,a,c
4454,1047360.0,7,1,a,h
4455,966762.0,7,1,a,h
4456,222166.0,3,2,a,c
4457,1001561.0,7,1,a,h
4458,283747.0,3,2,a,c
4459,1004582.0,7,1,a,h
4460,143390.0,3,2,a,c
4461,291818.0,3,2,a,c
4462,799726.0,7,1,a,h
4463,368935.0,3,2,a,c
4464,1123783.0,7,3,a,h
4465,1418185.0,7,4,a,h
4466,1069302.0,7,3,a,h
4467,1392619.0,7,3,a,h
4468,1199431.0,7,3,a,h
4469,1454826.0,7,3,a,h
4470,698860.0,7,4,a,h
4471,1309998.0,7,1,a,h
4472,204396.0,3,2,a,c
4473,847999.0,7,1,a,h
4474,1230896.0,7,1,a,h
4475,874171.0,7,3,a,h
4476,254737.0,3,2,a,c
4477,1080135.0,7,1,a,h
4478,899732.0,7,3,a,h
4479,1304664.0,7,1,a,h
4480,1509754.0,7,3,a,h
4481,1094116.0,7,3,a,h
4482,1229374.0,7,1,a,h
4483,361742.0,3,2,a,c
4484,330060.0,3,2,a,c
4485,863805.0,7,1,a,h
4486,938520.0,7,1,a,h
4487,526085.0,7,3,a,h
4488,765516.0,7,1,a,h
4489,758615.0,7,3,a,h
4490,1573958.0,7,1,a,h
4491,113442.0,3,2,a,c
4492,1404399.0,7,4,a,h
4493,1126020.0,7,4,a,h
4494,1033487.0,7,3,a,h
4495,1076794.0,7,1,a,h
4496,1670226.0,7,1,a,h
4497,1206857.0,7,1,a,h
4498,927523.0,7,3,a,h
4499,1281401.0,7,3,a,h
4500,1067545.0,7,1,a,h
4501,244172.0,3,2,a,c
4502,639791.0,7,3,a,h
4503,976280.0,7,4,a,h
4504,1051284.0,7,3,a,h
4505,953927.0,7,1,a,h
4506,387337.0,3,2,a,c
4507,142522.0,3,2,a,c
4508,0.0,3,2,a,c
4509,1065459.0,7,3,a,h
4510,1080218.0,7,3,a,h
4511,1398479.0,7,1,a,h
4512,1268742.0,7,4,a,h
4513,2359156.0,7,4,a,h
4514,2609628.0,7,1,a,h
4515,1165513.0,7,1,a,h
4516,1694930.0,7,1,a,h
4517,278224.0,3,2,a,c
4518,339360.0,3,2,a,c
4519,757246.0,7,1,a,h
4520,865010.0,7,3,a,h
4521,1084641.0,7,4,a,h
4522,881082.0,7,3,a,h
4523,802353.0,7,4,a,h
4524,2131143.0,7,1,a,h
4525,1324587.0,7,1,a,h
4526,1522524.0,7,1,a,h
4527,278523.0,3,2,a,c
4528,882665.0,7,1,a,h
4529,704919.0,7,3,a,h
4530,654189.0,7,3,a,h
4531,1429792.0,7,1,a,h
4532,851030.0,7,1,a,h
4533,869391.0,7,3,a,h
4534,825047.0,7,1,a,h
4535,854478.0,7,1,a,h
4536,873734.0,7,3,a,h
4537,948436.0,7,1,a,h
4538,1149181.0,7,1,a,h
4539,2017893.0,7,1,a,h
4540,511977.0,3,2,a,c
4541,272766.0,3,2,a,c
4542,759612.0,7,1,a,h
4543,714562.0,7,3,a,h
4544,912248.0,7,3,a,h
4545,1181449.0,7,1,a,h
4546,1542445.0,7,1,a,h
4547,150946.0,3,2,a,c
4548,171152.0,3,2,a,c
4549,1354269.0,7,3,a,h
4550,1091946.0,7,4,a,h
4551,1099879.0,7,4,a,h
4552,730853.0,7,1,a,h
4553,792117.0,7,1,a,h
4554,212555.0,3,2,a,c
4555,996513.0,7,3,a,h
4556,1064769.0,7,1,a,h
4557,934348.0,7,3,a,h
4558,968615.0,7,1,a,h
4559,1596978.0,7,1,a,h
4560,302939.0,3,2,a,c
4561,464264.0,3,2,a,c
4562,605499.0,7,4,a,h
4563,960614.0,7,1,a,h
4564,1319255.0,7,3,a,h
4565,357117.0,3,2,a,c
4566,938934.0,7,3,a,h
4567,224321.0,3,2,a,c
4568,947918.0,7,3,a,h
4569,840920.0,7,3,a,h
4570,1005205.0,7,3,a,h
4571,378474.0,3,2,a,c
4572,334966.0,3,2,a,c
4573,870683.0,7,4,a,h
4574,871690.0,7,3,a,h
4575,1365443.0,7,1,a,h
4576,895597.0,7,1,a,h
4577,1191287.0,7,1,a,h
4578,1336670.0,7,1,a,h
4579,248462.0,3,2,a,c
4580,361234.0,3,2,a,c
4581,1118936.0,7,1,a,h
4582,885201.0,7,1,a,h
4583,835927.0,7,1,a,h
4584,351453.0,3,2,a,c
4585,300539.0,3,2,a,c
4586,114482.0,3,2,a,c
4587,884967.0,7,1,a,h
4588,996949.0,7,1,a,h
4589,1180724.0,7,1,a,h
4590,1302591.0,7,1,a,h
4591,1273591.0,7,1,a,h
4592,1112575.0,7,1,a,h
4593,938217.0,7,1,a,h
4594,864110.0,7,3,a,h
4595,373415.0,3,2,a,c
4596,1041644.0,7,3,a,h
4597,1311767.0,7,1,a,h
4598,660114.0,7,3,a,h
4599,1033912.0,7,1,a,h
4600,229086.0,3,2,a,c
4601,852613.0,7,1,a,h
4602,649193.0,7,4,a,h
4603,364730.0,3,2,a,c
4604,929897.0,7,1,a,h
4605,344592.0,3,2,a,c
4606,1002015.0,7,3,a,h
4607,712452.0,7,4,a,h
4608,353160.0,3,2,a,c
4609,956234.0,7,1,a,h
4610,969781.0,7,1,a,h
4611,439719.0,7,3,a,h
4612,456914.0,3,2,a,c
4613,957833.0,7,3,a,h
4614,99874.0,3,2,a,c
4615,1420603.0,7,1,a,h
4616,1160483.0,7,1,a,h
4617,110160.0,3,2,a,c
4618,379300.0,3,2,a,c
4619,982484.0,7,1,a,h
4620,716145.0,7,1,a,h
4621,1623580.0,7,4,a,h
4622,1366800.0,7,1,a,h
4623,1042187.0,7,3,a,h
4624,1407697.0,7,4,a,h
4625,848824.0,7,3,a,h
4626,902951.0,7,1,a,h
4627,1333647.0,7,3,a,h
4628,259416.0,3,2,a,c
4629,962167.0,7,3,a,h
4630,192529.0,3,2,a,c
4631,753015.0,7,1,a,h
4632,938189.0,7,1,a,h
4633,825086.0,7,3,a,h
4634,734039.0,7,3,a,h
4635,1153032.0,7,3,a,h
4636,1147727.0,7,3,a,h
4637,1176439.0,7,3,a,h
4638,333087.0,3,2,a,c
4639,196762.0,3,2,a,c
4640,798407.0,7,1,a,h
4641,855631.0,7,1,a,h
4642,1027768.0,7,3,a,h
4643,1154565.0,7,4,a,h
4644,234368.0,3,2,a,c
4645,174366.0,3,2,a,c
4646,752076.0,7,3,a,h
4647,967892.0,7,4,a,h
4648,1387961.0,7,4,a,h
4649,1418842.0,7,4,a,h
4650,1173951.0,7,1,a,h
4651,262833.0,3,2,a,c
4652,924015.0,7,3,a,h
4653,1585778.0,7,4,a,h
4654,1297173.0,7,1,a,h
4655,791501.0,7,3,a,h
4656,1144187.0,7,1,a,h
4657,1001659.0,7,1,a,h
4658,617707.0,7,4,a,h
4659,316443.0,3,2,a,c
4660,1385913.0,7,1,a,h
4661,1019923.0,7,1,a,h
4662,1002108.0,7,3,a,h
4663,1154466.0,7,1,a,h
4664,1025479.0,7,4,a,h
4665,1409869.0,7,1,a,h
4666,869248.0,7,4,a,h
4667,1358302.0,7,1,a,h
4668,743916.0,7,1,a,h
4669,1657617.0,7,1,a,h
4670,1430617.0,7,1,a,h
4671,2052300.0,7,1,a,h
4672,1641217.0,7,1,a,h
4673,736693.0,7,1,a,h
4674,327869.0,3,2,a,c
4675,347937.0,3,2,a,c
4676,445557.0,3,2,a,c
4677,325749.0,3,2,a,c
4678,1032353.0,7,4,a,h
4679,881455.0,7,1,a,h
4680,937251.0,7,1,a,h
4681,202922.0,3,2,a,c
4682,777916.0,7,3,a,h
4683,1047548.0,7,3,a,h
4684,1284511.0,7,1,a,h
4685,1398160.0,7,3,a,h
4686,896556.0,7,1,a,h
4687,1557815.0,7,3,a,h
4688,403666.0,3,2,a,c
4689,727953.0,7,3,a,h
4690,1332502.0,7,3,a,h
4691,209947.0,3,2,a,c
4692,724056.0,7,3,a,h
4693,169869.0,3,2,a,c
4694,428181.0,3,2,a,c
4695,1376310.0,7,1,a,h
4696,930191.0,7,1,a,h
4697,202489.0,3,2,a,c
4698,818155.0,7,3,a,h
4699,168380.0,3,2,a,c
4700,886237.0,7,4,a,h
4701,1079885.0,7,1,a,h
4702,343734.0,7,3,a,h
4703,1490575.0,7,1,a,h
4704,377684.0,3,2,a,c
4705,396645.0,3,2,a,c
4706,311886.0,3,2,a,c
4707,614095.0,7,4,a,h
4708,184989.0,3,2,a,c
4709,867336.0,7,3,a,h
4710,1004377.0,7,3,a,h
4711,1444607.0,7,3,a,h
4712,1028752.0,7,3,a,h
4713,1696741.0,7,1,a,h
4714,1482670.0,7,1,a,h
4715,1251870.0,7,1,a,h
4716,1961462.0,7,1,a,h
4717,1163188.0,7,3,a,h
4718,1119971.0,7,3,a,h
4719,1457675.0,7,4,a,h
4720,1229888.0,7,4,a,h
4721,1252898.0,7,3,a,h
4722,233777.0,3,2,a,c
4723,883020.0,7,1,a,h
4724,1196425.0,7,1,a,h
4725,892114.0,7,3,a,h
4726,880693.0,7,1,a,h
4727,95381.0,3,2,a,c
4728,233301.0,3,2,a,c
4729,946824.0,7,3,a,h
4730,1383632.0,7,3,a,h
4731,1755286.0,7,3,a,h
4732,1136122.0,7,3,a,h
4733,279771.0,3,2,a,c
4734,1785542.0,7,1,a,h
4735,1405002.0,7,1,a,h
4736,176359.0,3,2,a,c
4737,978993.0,7,3,a,h
4738,1079825.0,7,1,a,h
4739,1216217.0,7,1,a,h
4740,1127228.0,7,1,a,h
4741,982061.0,7,1,a,h
4742,416452.0,3,2,a,c
4743,95301.0,3,2,a,c
4744,693737.0,7,1,a,h
4745,168111.0,3,2,a,c
4746,1119313.0,7,1,a,h
4747,758257.0,7,3,a,h
4748,1037557.0,7,3,a,h
4749,1283038.0,7,3,a,h
4750,199743.0,3,2,a,c
4751,899961.0,7,3,a,h
4752,852344.0,7,3,a,h
4753,312000.0,3,2,a,c
4754,661500.0,3,2,a,c
4755,2180071.0,7,1,a,h
4756,1085922.0,7,1,a,h
4757,1709394.0,7,1,a,h
4758,2061818.0,7,3,a,h
4759,1402440.0,7,1,a,h
4760,1277860.0,7,3,a,h
4761,1347088.0,7,1,a,h
4762,1455330.0,7,3,a,h
4763,759176.0,7,4,a,h
4764,948898.0,7,4,a,h
4765,923784.0,7,3,a,h
4766,967630.0,7,3,a,h
4767,1016488.0,7,3,a,h
4768,1204625.0,7,3,a,h
4769,1029921.0,7,4,a,h
4770,1242273.0,7,1,a,h
4771,553151.0,3,2,a,c
4772,1208282.0,7,3,a,h
4773,1370832.0,7,3,a,h
4774,421552.0,3,2,a,c
4775,1010699.0,7,4,a,h
4776,1254003.0,7,1,a,h
4777,1017627.0,7,4,a,h
4778,179244.0,3,2,a,c
4779,662356.0,7,4,a,h
4780,1045938.0,7,1,a,h
4781,347684.0,3,2,a,c
4782,923244.0,7,3,a,h
4783,805047.0,7,3,a,h
4784,952852.0,7,1,a,h
4785,876339.0,7,1,a,h
4786,1002199.0,7,4,a,h
4787,866090.0,7,1,a,h
4788,313236.0,3,2,a,c
4789,858630.0,7,3,a,h
4790,729108.0,7,3,a,h
4791,916332.0,7,3,a,h
4792,1751768.0,7,1,a,h
4793,1492725.0,7,1,a,h
4794,328944.0,3,2,a,c
4795,926288.0,7,4,a,h
4796,1039813.0,7,1,a,h
4797,1057316.0,7,3,a,h
4798,608440.0,7,3,a,h
4799,306644.0,3,2,a,c
4800,350725.0,3,2,a,c
4801,1203868.0,7,1,a,h
4802,983104.0,7,3,a,h
4803,197487.0,3,2,a,c
4804,239254.0,3,2,a,c
4805,1020706.0,7,4,a,h
4806,447105.0,3,2,a,c
4807,1359736.0,7,3,a,h
4808,881803.0,7,1,a,h
4809,943342.0,7,3,a,h
4810,1171006.0,7,1,a,h
4811,819933.0,7,1,a,h
4812,993695.0,7,3,a,h
4813,1157640.0,7,1,a,h
4814,23316.0,3,2,a,c
4815,756410.0,7,3,a,h
4816,755108.0,7,1,a,h
4817,1207874.0,7,1,a,h
4818,1210044.0,7,1,a,h
4819,992615.0,7,3,a,h
4820,669842.0,7,3,a,h
4821,88580.0,3,2,a,c
4822,760678.0,7,3,a,h
4823,1282704.0,7,1,a,h
4824,812947.0,7,1,a,h
4825,758476.0,7,3,a,h
4826,347684.0,3,2,a,c
4827,829833.0,7,1,a,h
4828,1243186.0,7,3,a,h
4829,599126.0,3,2,a,c
4830,1459745.0,7,1,a,h
4831,608206.0,7,3,a,h
4832,1216168.0,7,3,a,h
4833,151142.0,3,2,a,c
4834,1004400.0,7,3,a,h
4835,208716.0,3,2,a,c
4836,700525.0,7,1,a,h
4837,1407457.0,7,3,a,h
4838,133593.0,3,2,a,c
4839,1066939.0,7,4,a,h
4840,80049.0,3,2,a,c
4841,498085.0,7,4,a,h
4842,1457780.0,7,1,a,h
4843,783826.0,7,4,a,h
4844,1028265.0,7,3,a,h
4845,1589597.0,7,1,a,h
4846,1851120.0,7,1,a,h
4847,258426.0,3,2,a,c
4848,139581.0,3,2,a,c
4849,690954.0,7,1,a,h
4850,446423.0,3,2,a,c
4851,811047.0,7,1,a,h
4852,255547.0,3,2,a,c
4853,207187.0,3,2,a,c
4854,1143265.0,7,1,a,h
4855,991349.0,7,1,a,h
4856,832655.0,7,4,a,h
4857,261023.0,3,2,a,c
4858,797102.0,7,4,a,h
4859,351303.0,3,2,a,c
4860,1245385.0,7,1,a,h
4861,226507.0,3,2,a,c
4862,834092.0,7,1,a,h
4863,306557.0,3,2,a,c
4864,1174402.0,7,1,a,h
4865,599582.0,3,2,a,c
4866,1248689.0,7,1,a,h
4867,373828.0,3,2,a,c
4868,840665.0,7,1,a,h
4869,495666.0,3,2,a,c
4870,889553.0,7,3,a,h
4871,823695.0,7,3,a,h
4872,265113.0,3,2,a,c
4873,164738.0,3,2,a,c
4874,228190.0,3,2,a,c
4875,1003919.0,7,1,a,h
4876,246283.0,3,2,a,c
4877,720326.0,7,3,a,h
4878,826009.0,7,4,a,h
4879,487527.0,3,2,a,c
4880,1097214.0,7,1,a,h
4881,232976.0,3,2,a,c
4882,992385.0,7,3,a,h
4883,367802.0,3,2,a,c
4884,804455.0,7,3,a,h
4885,249988.0,3,2,a,c
4886,697601.0,7,3,a,h
4887,847511.0,7,4,a,h
4888,1217796.0,7,1,a,h
4889,808676.0,7,4,a,h
4890,1770192.0,7,1,a,h
4891,1296102.0,7,1,a,h
4892,285349.0,3,2,a,c
4893,943416.0,7,1,a,h
4894,1354198.0,7,3,a,h
4895,1299042.0,7,1,a,h
4896,1433445.0,7,1,a,h
4897,747973.0,7,4,a,h
4898,798383.0,7,1,a,h
4899,330497.0,3,2,a,c
4900,773423.0,7,1,a,h
4901,1230919.0,7,1,a,h
4902,827417.0,7,4,a,h
4903,998371.0,7,1,a,h
4904,1112487.0,7,1,a,h
4905,1097748.0,7,1,a,h
4906,1021449.0,7,1,a,h
4907,395337.0,3,2,a,c
4908,1152690.0,7,3,a,h
4909,1868800.0,7,1,a,h
4910,1746712.0,7,1,a,h
4911,1405578.0,7,3,a,h
4912,197749.0,3,2,a,c
4913,1621232.0,7,1,a,h
4914,1265681.0,7,3,a,h
4915,1407905.0,7,3,a,h
4916,87672.0,3,2,a,c
4917,548411.0,3,2,a,c
4918,644027.0,7,4,a,h
4919,1030507.0,7,1,a,h
4920,738364.0,7,1,a,h
4921,169172.0,3,2,a,c
4922,825122.0,7,3,a,h
4923,170999.0,3,2,a,c
4924,1030735.0,7,1,a,h
4925,1089900.0,7,1,a,h
4926,744117.0,7,1,a,h
4927,936463.0,7,4,a,h
4928,1808133.0,7,1,a,h
4929,1503878.0,7,1,a,h
4930,905173.0,7,4,a,h
4931,976663.0,7,1,a,h
4932,1126549.0,7,3,a,h
4933,1314480.0,7,3,a,h
4934,1983475.0,7,1,a,h
4935,1312441.0,7,3,a,h
4936,318889.0,3,2,a,c
4937,837020.0,7,3,a,h
4938,784362.0,7,3,a,h
4939,172356.0,3,2,a,c
4940,673455.0,7,1,a,h
4941,209433.0,3,2,a,c
4942,1145884.0,7,1,a,h
4943,855237.0,7,1,a,h
4944,1578720.0,7,3,a,h
4945,1346664.0,7,4,a,h
4946,289004.0,3,2,a,c
4947,931528.0,7,1,a,h
4948,864191.0,7,1,a,h
4949,354265.0,3,2,a,c
4950,295613.0,3,2,a,c
4951,818504.0,7,3,a,h
4952,256900.0,3,2,a,c
4953,919598.0,7,1,a,h
4954,181561.0,3,2,a,c
4955,262357.0,3,2,a,c
4956,1599364.0,7,1,a,h
4957,914779.0,7,1,a,h
4958,838257.0,7,3,a,h
4959,1229436.0,7,1,a,h
4960,1018420.0,7,4,a,h
4961,377870.0,3,2,a,c
4962,293163.0,3,2,a,c
4963,1242882.0,7,3,a,h
4964,366819.0,3,2,a,c
4965,217807.0,3,2,a,c
4966,1323488.0,7,1,a,h
4967,1315356.0,7,4,a,h
4968,946365.0,7,3,a,h
4969,1056437.0,7,1,a,h
4970,892508.0,7,3,a,h
4971,980452.0,7,1,a,h
4972,1035438.0,7,1,a,h
4973,312002.0,3,2,a,c
4974,1167454.0,7,1,a,h
4975,345055.0,3,2,a,c
4976,999175.0,7,3,a,h
4977,955591.0,7,3,a,h
4978,1116983.0,7,1,a,h
4979,213147.0,3,2,a,c
4980,783492.0,7,4,a,h
4981,252125.0,3,2,a,c
4982,895419.0,7,1,a,h
4983,773209.0,7,4,a,h
4984,904244.0,7,3,a,h
4985,1187272.0,7,3,a,h
4986,985601.0,7,1,a,h
4987,1009994.0,7,3,a,h
4988,256506.0,3,2,a,c
4989,1038840.0,7,4,a,h
4990,217080.0,3,2,a,c
4991,898332.0,7,3,a,h
4992,1029612.0,7,4,a,h
4993,1601122.0,7,3,a,h
4994,200326.0,3,2,a,c
4995,1133382.0,7,4,a,h
4996,969965.0,7,1,a,h
4997,189271.0,3,2,a,c
4998,888241.0,7,1,a,h
4999,1189067.0,7,1,a,h
5000,243015.0,3,2,a,c
5001,1801497.0,7,1,a,h
5002,1862590.0,7,1,a,h
5003,786236.0,7,1,a,h
5004,1162312.0,7,1,a,h
5005,1534855.0,7,1,a,h
5006,331515.0,3,2,a,c
5007,1782966.0,7,1,a,h
5008,1716182.0,7,1,a,h
5009,436527.0,3,2,a,c
5010,822746.0,7,3,a,h
5011,278386.0,3,2,a,c
5012,902566.0,7,1,a,h
5013,884460.0,7,3,a,h
5014,396242.0,3,2,a,c
5015,859306.0,7,3,a,h
5016,1743062.0,7,3,a,h
5017,274968.0,3,2,a,c
5018,596050.0,3,2,a,c
5019,889627.0,7,1,a,h
5020,1026143.0,7,1,a,h
5021,833350.0,7,1,a,h
5022,1142164.0,7,1,a,h
5023,600012.0,7,4,a,h
5024,177145.0,3,2,a,c
5025,760096.0,7,1,a,h
5026,803730.0,7,1,a,h
5027,1015609.0,7,4,a,h
5028,488109.0,3,2,a,c
5029,956383.0,7,3,a,h
5030,587219.0,3,2,a,c
5031,441451.0,7,4,a,h
5032,863503.0,7,3,a,h
5033,1033398.0,7,3,a,h
5034,2229677.0,7,4,a,h
5035,1701536.0,7,1,a,h
5036,461493.0,3,2,a,c
5037,1017244.0,7,1,a,h
5038,1177689.0,7,3,a,h
5039,662182.0,7,3,a,h
5040,321393.0,3,2,a,c
5041,885975.0,7,1,a,h
5042,470081.0,7,4,a,h
5043,812811.0,7,1,a,h
5044,1214455.0,7,1,a,h
5045,879261.0,7,3,a,h
5046,843725.0,7,4,a,h
5047,898396.0,7,1,a,h
5048,918273.0,7,3,a,h
5049,341119.0,3,2,a,c
5050,804579.0,7,3,a,h
5051,773934.0,7,4,a,h
5052,1296539.0,7,3,a,h
5053,1278045.0,7,4,a,h
5054,962879.0,7,1,a,h
5055,371119.0,3,2,a,c
5056,905747.0,7,1,a,h
5057,386114.0,3,2,a,c
5058,1008226.0,7,3,a,h
5059,969632.0,7,3,a,h
5060,1072156.0,7,3,a,h
5061,1491089.0,7,3,a,h
5062,1677017.0,7,4,a,h
5063,1304097.0,7,4,a,h
5064,979553.0,7,4,a,h
5065,784074.0,7,3,a,h
5066,529725.0,3,2,a,c
5067,355108.0,3,2,a,c
5068,323639.0,3,2,a,c
5069,1524974.0,7,1,a,h
5070,1370046.0,7,1,a,h
5071,1227456.0,7,4,a,h
5072,1122335.0,7,3,a,h
5073,1030421.0,7,3,a,h
5074,354378.0,3,2,a,c
5075,959803.0,7,1,a,h
5076,1812539.0,7,1,a,h
5077,1619107.0,7,1,a,h
5078,1320640.0,7,4,a,h
5079,1184881.0,7,3,a,h
5080,962487.0,7,3,a,h
5081,229150.0,3,2,a,c
5082,1207476.0,7,3,a,h
5083,2138291.0,7,1,a,h
5084,1556448.0,7,4,a,h
5085,1437326.0,7,3,a,h
5086,289304.0,3,2,a,c
5087,1074350.0,7,3,a,h
5088,879320.0,7,3,a,h
5089,1238366.0,7,1,a,h
5090,257790.0,3,2,a,c
5091,796420.0,7,1,a,h
5092,1285247.0,7,3,a,h
5093,1212243.0,7,1,a,h
5094,775922.0,7,1,a,h
5095,1226399.0,7,3,a,h
5096,366178.0,3,2,a,c
5097,781876.0,7,1,a,h
5098,1254934.0,7,3,a,h
5099,1474179.0,7,4,a,h
5100,157222.0,3,2,a,c
5101,1546693.0,7,1,a,h
5102,1418154.0,7,1,a,h
5103,200832.0,3,2,a,c
5104,1011512.0,7,1,a,h
5105,206048.0,3,2,a,c
5106,747993.0,7,1,a,h
5107,664277.0,7,4,a,h
5108,957021.0,7,1,a,h
5109,887435.0,7,3,a,h
5110,967362.0,7,1,a,h
5111,1180952.0,7,1,a,h
5112,70344.0,3,2,a,c
5113,281367.0,3,2,a,c
5114,1062506.0,7,1,a,h
5115,1093995.0,7,1,a,h
5116,861762.0,7,1,a,h
5117,495833.0,3,2,a,c
5118,174567.0,3,2,a,c
5119,671709.0,7,3,a,h
5120,1163263.0,7,1,a,h
5121,924077.0,7,1,a,h
5122,201273.0,3,2,a,c
5123,1110333.0,7,1,a,h
5124,237602.0,3,2,a,c
5125,320879.0,3,2,a,c
5126,826161.0,7,4,a,h
5127,1042265.0,7,1,a,h
5128,188346.0,3,2,a,c
5129,895621.0,7,3,a,h
5130,211419.0,3,2,a,c
5131,971479.0,7,1,a,h
5132,256767.0,3,2,a,c
5133,1303634.0,7,1,a,h
5134,362291.0,3,2,a,c
5135,591954.0,3,2,a,c
5136,568333.0,7,3,a,h
5137,706674.0,7,1,a,h
5138,961175.0,7,3,a,h
5139,1552897.0,7,4,a,h
5140,1339848.0,7,3,a,h
5141,407567.0,3,2,a,c
5142,814753.0,7,3,a,h
5143,1147907.0,7,1,a,h
5144,762461.0,7,1,a,h
5145,982817.0,7,1,a,h
5146,1174019.0,7,4,a,h
5147,1215400.0,7,3,a,h
5148,969678.0,7,1,a,h
