Case_ID,Case Duration,Case Length,Variants,First User,Last User
2629,281009.0,3,5,u2,u1
2630,959775.0,7,108,u2,u2
2631,1401914.0,7,18,u2,u2
2632,1174350.0,7,206,u2,u1
2633,388018.0,3,10,u1,u2
2634,788208.0,7,184,u2,u2
2635,1262604.0,7,294,u2,u1
2636,340535.0,3,3,u1,u1
2637,1508628.0,7,140,u2,u1
2638,1179560.0,7,77,u1,u1
2639,734792.0,7,138,u2,u2
2640,1095575.0,7,107,u1,u1
2641,170076.0,3,2,u2,u1
2642,155776.0,3,3,u1,u1
2643,1030137.0,7,101,u2,u1
2644,232493.0,3,6,u2,u2
2645,277171.0,3,1,u2,u2
2646,748203.0,7,34,u1,u1
2647,1266693.0,7,66,u2,u2
2648,350837.0,3,5,u2,u1
2649,805708.0,7,200,u2,u1
2650,938171.0,7,221,u1,u2
2651,1065418.0,7,19,u2,u1
2652,191860.0,3,4,u1,u2
2653,1047863.0,7,227,u1,u2
2654,299991.0,3,9,u1,u1
2655,1166280.0,7,154,u1,u2
2656,696276.0,7,179,u1,u1
2657,526314.0,3,6,u2,u2
2658,1085600.0,7,103,u1,u2
2659,821608.0,7,244,u2,u2
2660,858808.0,7,70,u1,u1
2661,912197.0,7,183,u1,u1
2662,983761.0,7,18,u2,u2
2663,207005.0,3,6,u2,u2
2664,1192108.0,7,148,u1,u2
2665,1166060.0,7,104,u2,u1
2666,497233.0,3,1,u2,u2
2667,914827.0,7,166,u2,u2
2668,928824.0,7,316,u1,u2
2669,328646.0,3,4,u1,u2
2670,898377.0,7,74,u2,u2
2671,1019984.0,7,13,u2,u2
2672,847273.0,7,221,u1,u2
2673,386351.0,3,1,u2,u2
2674,1175261.0,7,52,u2,u2
2675,290070.0,3,3,u1,u1
2676,1217171.0,7,45,u1,u2
2677,1027939.0,7,78,u2,u2
2678,361993.0,3,6,u2,u2
2679,207289.0,3,10,u1,u2
2680,921405.0,7,85,u2,u1
2681,755120.0,7,52,u2,u2
2682,979589.0,7,113,u2,u1
2683,1137424.0,7,106,u2,u1
2684,572438.0,3,2,u2,u1
2685,166038.0,3,2,u2,u1
2686,605647.0,7,51,u2,u1
2687,685773.0,7,125,u2,u2
2688,1056738.0,7,155,u1,u2
2689,1131230.0,7,83,u2,u2
2690,215553.0,3,5,u2,u1
2691,685142.0,7,332,u1,u1
2692,770133.0,7,25,u1,u1
2693,310637.0,3,2,u2,u1
2694,1452725.0,7,58,u1,u1
2695,1292564.0,7,175,u1,u1
2696,1248542.0,7,82,u2,u1
2697,1401016.0,7,26,u2,u1
2698,287629.0,3,2,u2,u1
2699,341937.0,3,4,u1,u2
2700,225341.0,3,2,u2,u1
2701,387843.0,3,10,u1,u2
2702,184771.0,3,1,u2,u2
2703,1406410.0,7,11,u2,u1
2704,2057126.0,7,186,u2,u2
2705,1534508.0,7,32,u2,u2
2706,460161.0,3,5,u2,u1
2707,910538.0,7,142,u1,u1
2708,806365.0,7,123,u2,u1
2709,914948.0,7,18,u2,u2
2710,922434.0,7,12,u1,u1
2711,1090944.0,7,122,u2,u1
2712,1324057.0,7,72,u2,u2
2713,981491.0,7,327,u1,u2
2714,857250.0,7,35,u1,u2
2715,282697.0,3,3,u1,u1
2716,1028025.0,7,18,u2,u2
2717,694467.0,7,51,u2,u1
2718,417213.0,3,10,u1,u2
2719,877055.0,7,50,u2,u1
2720,1278319.0,7,13,u2,u2
2721,720531.0,7,31,u1,u1
2722,150062.0,3,9,u1,u1
2723,205297.0,3,6,u2,u2
2724,1044713.0,7,145,u1,u1
2725,1041980.0,7,48,u1,u1
2726,167890.0,3,5,u2,u1
2727,1137254.0,7,49,u2,u2
2728,1229408.0,7,217,u1,u2
2729,286972.0,3,4,u1,u2
2730,834596.0,7,133,u2,u2
2731,452185.0,3,5,u2,u1
2732,953765.0,7,39,u1,u1
2733,1800340.0,7,314,u2,u2
2734,1405728.0,7,54,u2,u1
2735,1555413.0,7,110,u1,u1
2736,1477837.0,7,17,u2,u1
2737,1426104.0,7,134,u1,u2
2738,1503999.0,7,57,u2,u2
2739,245668.0,3,6,u2,u2
2740,943788.0,7,34,u1,u1
2741,1439597.0,7,7,u2,u1
2742,1230626.0,7,121,u1,u2
2743,1260078.0,7,32,u2,u2
2744,848850.0,7,33,u2,u1
2745,855842.0,7,119,u2,u2
2746,357681.0,3,9,u1,u1
2747,1172737.0,7,38,u1,u2
2748,1296137.0,7,18,u2,u2
2749,1032647.0,7,135,u1,u1
2750,1538647.0,7,32,u2,u2
2751,1008867.0,7,21,u1,u1
2752,240376.0,3,2,u2,u1
2753,1026134.0,7,199,u1,u2
2754,381824.0,3,6,u2,u2
2755,326453.0,3,9,u1,u1
2756,809330.0,7,219,u1,u1
2757,871865.0,7,15,u2,u1
2758,1446437.0,7,28,u2,u1
2759,1466766.0,7,12,u1,u1
2760,2019668.0,7,8,u2,u1
2761,1563504.0,7,7,u2,u1
2762,837182.0,7,14,u2,u1
2763,1268299.0,7,51,u2,u1
2764,963363.0,7,70,u1,u1
2765,1004777.0,7,8,u2,u1
2766,1035081.0,7,23,u2,u2
2767,849811.0,7,7,u2,u1
2768,1458583.0,7,15,u2,u1
2769,1710922.0,7,157,u2,u1
2770,1923724.0,7,169,u1,u1
2771,1353111.0,7,23,u2,u2
2772,808908.0,7,59,u1,u2
2773,374619.0,3,9,u1,u1
2774,335356.0,3,2,u2,u1
2775,338424.0,3,10,u1,u2
2776,309517.0,3,3,u1,u1
2777,918603.0,7,23,u2,u2
2778,928664.0,7,96,u1,u1
2779,1170793.0,7,35,u1,u2
2780,1504012.0,7,208,u2,u2
2781,1263457.0,7,44,u2,u1
2782,819443.0,7,126,u2,u2
2783,219879.0,3,2,u2,u1
2784,847522.0,7,12,u1,u1
2785,1134065.0,7,121,u1,u2
2786,1027694.0,7,12,u1,u1
2787,780803.0,7,32,u2,u2
2788,1006932.0,7,13,u2,u2
2789,700931.0,7,43,u2,u1
2790,1119215.0,7,57,u2,u2
2791,869388.0,7,39,u1,u1
2792,733964.0,7,271,u2,u1
2793,1855607.0,7,41,u1,u1
2794,1336055.0,7,19,u2,u1
2795,1519098.0,7,8,u2,u1
2796,1861305.0,7,209,u1,u2
2797,1607077.0,7,31,u1,u1
2798,218910.0,3,10,u1,u2
2799,947087.0,7,38,u1,u2
2800,1041085.0,7,96,u1,u1
2801,516240.0,3,5,u2,u1
2802,655593.0,7,7,u2,u1
2803,1512100.0,7,27,u1,u2
2804,1250936.0,7,70,u1,u1
2805,878412.0,7,60,u2,u1
2806,1512778.0,7,355,u1,u2
2807,1014538.0,7,33,u2,u1
2808,1149356.0,7,50,u2,u1
2809,1725738.0,7,300,u1,u1
2810,1751034.0,7,69,u1,u1
2811,1423162.0,7,112,u1,u2
2812,1280216.0,7,14,u2,u1
2813,1110813.0,7,118,u2,u2
2814,260560.0,3,4,u1,u2
2815,1293269.0,7,24,u2,u1
2816,103252.0,3,1,u2,u2
2817,350375.0,3,1,u2,u2
2818,1456840.0,7,198,u1,u2
2819,1072116.0,7,61,u1,u2
2820,793571.0,7,174,u1,u1
2821,967898.0,7,250,u1,u2
2822,1173760.0,7,23,u2,u2
2823,985880.0,7,15,u2,u1
2824,799609.0,7,309,u1,u2
2825,1027363.0,7,21,u1,u1
2826,947662.0,7,45,u1,u2
2827,960880.0,7,69,u1,u1
2828,693395.0,7,12,u1,u1
2829,154105.0,3,10,u1,u2
2830,1282161.0,7,114,u1,u2
2831,927589.0,7,67,u2,u2
2832,138500.0,3,4,u1,u2
2833,863073.0,7,125,u2,u2
2834,895141.0,7,22,u2,u2
2835,905367.0,7,52,u2,u2
2836,638471.0,7,26,u2,u1
2837,1288722.0,7,30,u2,u2
2838,224906.0,3,2,u2,u1
2839,1092844.0,7,139,u1,u2
2840,1017663.0,7,46,u2,u2
2841,888116.0,7,19,u2,u1
2842,153896.0,3,9,u1,u1
2843,894657.0,7,159,u2,u2
2844,930169.0,7,65,u1,u1
2845,663484.0,7,162,u2,u2
2846,1164416.0,7,75,u1,u1
2847,1251224.0,7,29,u2,u1
2848,315264.0,3,2,u2,u1
2849,509377.0,3,2,u2,u1
2850,316888.0,3,10,u1,u2
2851,1271921.0,7,83,u2,u2
2852,1271295.0,7,353,u1,u2
2853,426748.0,3,3,u1,u1
2854,327021.0,3,2,u2,u1
2855,799032.0,7,32,u2,u2
2856,211087.0,3,2,u2,u1
2857,1282075.0,7,16,u1,u1
2858,1181775.0,7,7,u2,u1
2859,785036.0,7,70,u1,u1
2860,240501.0,3,2,u2,u1
2861,934485.0,7,172,u2,u2
2862,813372.0,7,164,u2,u1
2863,1091156.0,7,37,u2,u1
2864,835486.0,7,30,u2,u2
2865,410753.0,3,1,u2,u2
2866,1694168.0,7,127,u2,u2
2867,1624439.0,7,157,u2,u1
2868,1447064.0,7,12,u1,u1
2869,1263332.0,7,8,u2,u1
2870,381156.0,3,6,u2,u2
2871,740784.0,7,307,u2,u2
2872,246206.0,3,1,u2,u2
2873,700160.0,7,96,u1,u1
2874,1713565.0,7,16,u1,u1
2875,1607053.0,7,31,u1,u1
2876,1185398.0,7,165,u2,u2
2877,1691300.0,7,127,u2,u2
2878,1563207.0,7,283,u2,u2
2879,1143942.0,7,123,u2,u1
2880,1058570.0,7,8,u2,u1
2881,173999.0,3,10,u1,u2
2882,1050295.0,7,172,u2,u2
2883,1092827.0,7,59,u1,u2
2884,180911.0,3,2,u2,u1
2885,641797.0,7,65,u1,u1
2886,743775.0,7,140,u2,u1
2887,871202.0,7,260,u1,u1
2888,1231880.0,7,56,u1,u2
2889,2027601.0,7,306,u1,u1
2890,372403.0,3,2,u2,u1
2891,860404.0,7,113,u2,u1
2892,1102340.0,7,41,u1,u1
2893,1161976.0,7,65,u1,u1
2894,1018087.0,7,22,u2,u2
2895,1072936.0,7,23,u2,u2
2896,843710.0,7,338,u2,u1
2897,1079610.0,7,68,u2,u1
2898,1469299.0,7,113,u2,u1
2899,1988714.0,7,66,u2,u2
2900,1789642.0,7,62,u1,u2
2901,1714793.0,7,17,u2,u1
2902,455108.0,3,10,u1,u2
2903,896031.0,7,105,u1,u2
2904,385683.0,3,1,u2,u2
2905,965106.0,7,41,u1,u1
2906,295049.0,3,2,u2,u1
2907,791963.0,7,123,u2,u1
2908,872282.0,7,61,u1,u2
2909,867384.0,7,53,u1,u2
2910,1255198.0,7,75,u1,u1
2911,929569.0,7,78,u2,u2
2912,1016233.0,7,24,u2,u1
2913,241035.0,3,9,u1,u1
2914,1143350.0,7,120,u1,u1
2915,1019032.0,7,50,u2,u1
2916,257944.0,3,4,u1,u2
2917,1897510.0,7,119,u2,u2
2918,964690.0,7,8,u2,u1
2919,1610251.0,7,110,u1,u1
2920,357762.0,3,6,u2,u2
2921,336463.0,3,1,u2,u2
2922,1064212.0,7,246,u1,u1
2923,258854.0,3,4,u1,u2
2924,858248.0,7,53,u1,u2
2925,1044428.0,7,207,u2,u2
2926,1502891.0,7,26,u2,u1
2927,1146552.0,7,69,u1,u1
2928,1496391.0,7,119,u2,u2
2929,1419491.0,7,17,u2,u1
2930,1053365.0,7,87,u2,u2
2931,299664.0,3,4,u1,u2
2932,1000410.0,7,183,u1,u1
2933,209607.0,3,10,u1,u2
2934,1107400.0,7,228,u1,u1
2935,498659.0,7,72,u2,u2
2936,260854.0,3,10,u1,u2
2937,230894.0,3,1,u2,u2
2938,887418.0,7,76,u2,u1
2939,867471.0,7,14,u2,u1
2940,932722.0,7,56,u1,u2
2941,1015613.0,7,197,u1,u1
2942,877265.0,7,34,u1,u1
2943,328197.0,3,1,u2,u2
2944,654956.0,7,92,u2,u1
2945,1128089.0,7,20,u1,u1
2946,980577.0,7,199,u1,u2
2947,255068.0,3,4,u1,u2
2948,355876.0,3,5,u2,u1
2949,412547.0,3,10,u1,u2
2950,77207.0,3,2,u2,u1
2951,858087.0,7,243,u2,u1
2952,289425.0,3,4,u1,u2
2953,747950.0,7,265,u1,u2
2954,1649571.0,7,180,u2,u2
2955,951325.0,7,7,u2,u1
2956,1107495.0,7,28,u2,u1
2957,967453.0,7,21,u1,u1
2958,785007.0,7,94,u1,u1
2959,967051.0,7,11,u2,u1
2960,1100925.0,7,44,u2,u1
2961,1788596.0,7,39,u1,u1
2962,1859795.0,7,82,u2,u1
2963,2018870.0,7,19,u2,u1
2964,170858.0,3,3,u1,u1
2965,1312759.0,7,88,u2,u1
2966,1069596.0,7,22,u2,u2
2967,1225409.0,7,160,u1,u1
2968,1132260.0,7,147,u1,u1
2969,1367965.0,7,96,u1,u1
2970,178099.0,3,10,u1,u2
2971,1149056.0,7,62,u1,u2
2972,1090294.0,7,149,u1,u2
2973,979707.0,7,64,u1,u1
2974,960753.0,7,81,u2,u2
2975,1165425.0,7,151,u1,u1
2976,274014.0,3,2,u2,u1
2977,739757.0,7,7,u2,u1
2978,1464008.0,7,16,u1,u1
2979,1406710.0,7,67,u2,u2
2980,889118.0,7,298,u1,u2
2981,1288635.0,7,14,u2,u1
2982,262868.0,3,6,u2,u2
2983,343266.0,3,1,u2,u2
2984,1085824.0,7,64,u1,u1
2985,1316401.0,7,78,u2,u2
2986,77532.0,3,5,u2,u1
2987,829475.0,7,76,u2,u1
2988,711748.0,7,22,u2,u2
2989,277396.0,3,2,u2,u1
2990,207962.0,3,10,u1,u2
2991,1057423.0,7,21,u1,u1
2992,271502.0,3,6,u2,u2
2993,141604.0,3,5,u2,u1
2994,1518562.0,7,27,u1,u2
2995,1089234.0,7,60,u2,u1
2996,979013.0,7,98,u1,u1
2997,1118694.0,7,135,u1,u1
2998,1160498.0,7,19,u2,u1
2999,1176795.0,7,26,u2,u1
3000,1006133.0,7,63,u2,u1
3001,968724.0,7,59,u1,u2
3002,795828.0,7,64,u1,u1
3003,1027815.0,7,45,u1,u2
3004,658469.0,7,155,u1,u2
3005,1154570.0,7,279,u2,u1
3006,902399.0,7,275,u2,u2
3007,890363.0,7,13,u2,u2
3008,1681891.0,7,58,u1,u1
3009,1878626.0,7,24,u2,u1
3010,1318066.0,7,8,u2,u1
3011,1498590.0,7,90,u2,u2
3012,963175.0,7,177,u1,u2
3013,932863.0,7,64,u1,u1
3014,1207545.0,7,130,u2,u2
3015,833986.0,7,88,u2,u1
3016,815931.0,7,168,u1,u1
3017,770811.0,7,295,u2,u2
3018,2400156.0,7,8,u2,u1
3019,2009858.0,7,46,u2,u2
3020,1334625.0,7,130,u2,u2
3021,1297217.0,7,46,u2,u2
3022,380280.0,3,1,u2,u2
3023,235568.0,3,2,u2,u1
3024,1281951.0,7,17,u2,u1
3025,984225.0,7,156,u2,u2
3026,347818.0,3,10,u1,u2
3027,951702.0,7,139,u1,u2
3028,1109949.0,7,82,u2,u1
3029,1179526.0,7,58,u1,u1
3030,1208985.0,7,98,u1,u1
3031,353977.0,3,5,u2,u1
3032,1029194.0,7,61,u1,u2
3033,1118354.0,7,8,u2,u1
3034,804853.0,7,157,u2,u1
3035,1402586.0,7,14,u2,u1
3036,961572.0,7,185,u1,u2
3037,922035.0,7,146,u2,u1
3038,731194.0,7,47,u2,u2
3039,602562.0,7,203,u2,u1
3040,350032.0,3,3,u1,u1
3041,249165.0,3,5,u2,u1
3042,584962.0,7,37,u2,u1
3043,860729.0,7,11,u2,u1
3044,1860878.0,7,53,u1,u2
3045,1806107.0,7,18,u2,u2
3046,1849224.0,7,27,u1,u2
3047,913116.0,7,63,u2,u1
3048,1126769.0,7,60,u2,u1
3049,859498.0,7,95,u2,u1
3050,864190.0,7,35,u1,u2
3051,767460.0,7,8,u2,u1
3052,406311.0,3,4,u1,u2
3053,1275808.0,7,66,u2,u2
3054,940314.0,7,258,u1,u2
3055,1080207.0,7,19,u2,u1
3056,1220049.0,7,7,u2,u1
3057,1286561.0,7,54,u2,u1
3058,933249.0,7,27,u1,u2
3059,210587.0,3,1,u2,u2
3060,1055742.0,7,169,u1,u1
3061,833516.0,7,209,u1,u2
3062,350854.0,3,3,u1,u1
3063,1734318.0,7,30,u2,u2
3064,1479550.0,7,174,u1,u1
3065,1403373.0,7,87,u2,u2
3066,1742758.0,7,62,u1,u2
3067,1094328.0,7,14,u2,u1
3068,983913.0,7,72,u2,u2
3069,1067782.0,7,66,u2,u2
3070,112966.0,3,9,u1,u1
3071,895328.0,7,49,u2,u2
3072,416495.0,7,163,u1,u1
3073,704058.0,7,13,u2,u2
3074,528230.0,7,54,u2,u1
3075,1085091.0,7,51,u2,u1
3076,975526.0,7,23,u2,u2
3077,290464.0,3,4,u1,u2
3078,953416.0,7,121,u1,u2
3079,988453.0,7,12,u1,u1
3080,229458.0,3,5,u2,u1
3081,852034.0,7,23,u2,u2
3082,382184.0,3,1,u2,u2
3083,1502803.0,7,126,u2,u2
3084,1222346.0,7,20,u1,u1
3085,942576.0,7,32,u2,u2
3086,218406.0,3,10,u1,u2
3087,993524.0,7,162,u2,u2
3088,760684.0,7,132,u2,u1
3089,246432.0,3,1,u2,u2
3090,196814.0,3,2,u2,u1
3091,872080.0,7,23,u2,u2
3092,1385951.0,7,44,u2,u1
3093,1338535.0,7,50,u2,u1
3094,524484.0,3,3,u1,u1
3095,921266.0,7,59,u1,u2
3096,805072.0,7,32,u2,u2
3097,140258.0,3,3,u1,u1
3098,1147105.0,7,209,u1,u2
3099,1392696.0,7,39,u1,u1
3100,916443.0,7,278,u2,u2
3101,1119367.0,7,36,u2,u1
3102,977701.0,7,56,u1,u2
3103,1442405.0,7,198,u1,u2
3104,384472.0,3,3,u1,u1
3105,1078197.0,7,26,u2,u1
3106,376073.0,3,3,u1,u1
3107,1100750.0,7,11,u2,u1
3108,861341.0,7,68,u2,u1
3109,1185167.0,7,105,u1,u2
3110,1005802.0,7,22,u2,u2
3111,301526.0,3,9,u1,u1
3112,221763.0,3,6,u2,u2
3113,434445.0,3,6,u2,u2
3114,264589.0,3,2,u2,u1
3115,351040.0,3,6,u2,u2
3116,242541.0,3,4,u1,u2
3117,1153115.0,7,92,u2,u1
3118,254282.0,3,10,u1,u2
3119,295492.0,3,2,u2,u1
3120,1061167.0,7,34,u1,u1
3121,557437.0,3,2,u2,u1
3122,1560284.0,7,251,u1,u2
3123,863272.0,7,16,u1,u1
3124,1020032.0,7,8,u2,u1
3125,765292.0,7,340,u2,u2
3126,1148546.0,7,18,u2,u2
3127,1069338.0,7,41,u1,u1
3128,1117678.0,7,8,u2,u1
3129,1049619.0,7,192,u1,u2
3130,238952.0,3,2,u2,u1
3131,738947.0,7,16,u1,u1
3132,695021.0,7,33,u2,u1
3133,1048698.0,7,25,u1,u1
3134,1084144.0,7,286,u1,u1
3135,1409007.0,7,75,u1,u1
3136,812170.0,7,29,u2,u1
3137,853862.0,7,165,u2,u2
3138,72680.0,3,2,u2,u1
3139,863683.0,7,58,u1,u1
3140,1557964.0,7,26,u2,u1
3141,771986.0,7,40,u1,u1
3142,905211.0,7,38,u1,u2
3143,989348.0,7,125,u2,u2
3144,1154901.0,7,346,u1,u2
3145,1641795.0,7,13,u2,u2
3146,250145.0,3,4,u1,u2
3147,862003.0,7,219,u1,u1
3148,232462.0,3,2,u2,u1
3149,443834.0,3,4,u1,u2
3150,908208.0,7,118,u2,u2
3151,936208.0,7,29,u2,u1
3152,251333.0,3,3,u1,u1
3153,784297.0,7,20,u1,u1
3154,430960.0,3,1,u2,u2
3155,1320971.0,7,43,u2,u1
3156,1019813.0,7,21,u1,u1
3157,1816635.0,7,40,u1,u1
3158,1692054.0,7,19,u2,u1
3159,225484.0,3,2,u2,u1
3160,728214.0,7,81,u2,u2
3161,1106013.0,7,21,u1,u1
3162,1090416.0,7,224,u2,u2
3163,1126981.0,7,21,u1,u1
3164,2012266.0,7,204,u2,u2
3165,1477181.0,7,125,u2,u2
3166,2619678.0,7,204,u2,u2
3167,1509396.0,7,21,u1,u1
3168,2369625.0,7,204,u2,u2
3169,1354737.0,7,11,u2,u1
3170,1934638.0,7,248,u1,u1
3171,274506.0,3,5,u2,u1
3172,254267.0,3,1,u2,u2
3173,1390854.0,7,254,u1,u1
3174,735242.0,7,37,u2,u1
3175,946113.0,7,23,u2,u2
3176,373024.0,3,10,u1,u2
3177,1241434.0,7,42,u2,u1
3178,1008728.0,7,7,u2,u1
3179,1115759.0,7,83,u2,u2
3180,1035561.0,7,11,u2,u1
3181,248452.0,3,3,u1,u1
3182,852143.0,7,32,u2,u2
3183,4137.0,3,3,u1,u1
3184,1139692.0,7,58,u1,u1
3185,1157409.0,7,31,u1,u1
3186,1257247.0,7,161,u1,u1
3187,904849.0,7,33,u2,u1
3188,975197.0,7,193,u1,u1
3189,1173042.0,7,128,u1,u1
3190,1537603.0,7,65,u1,u1
3191,1567985.0,7,208,u2,u2
3192,1018299.0,7,12,u1,u1
3193,735754.0,7,147,u1,u1
3194,885453.0,7,173,u1,u1
3195,1240752.0,7,166,u2,u2
3196,1589855.0,7,12,u1,u1
3197,318108.0,3,2,u2,u1
3198,912012.0,7,7,u2,u1
3199,1205408.0,7,18,u2,u2
3200,792007.0,7,57,u2,u2
3201,1220680.0,7,116,u1,u1
3202,292119.0,3,1,u2,u2
3203,1037240.0,7,125,u2,u2
3204,1022916.0,7,159,u2,u2
3205,1131732.0,7,235,u2,u1
3206,477914.0,3,1,u2,u2
3207,809703.0,7,92,u2,u1
3208,50114.0,3,5,u2,u1
3209,911634.0,7,85,u2,u1
3210,722003.0,7,71,u2,u2
3211,1024289.0,7,131,u2,u1
3212,121249.0,3,1,u2,u2
3213,1242042.0,7,7,u2,u1
3214,1227554.0,7,48,u1,u1
3215,1214187.0,7,16,u1,u1
3216,439674.0,3,5,u2,u1
3217,1245662.0,7,45,u1,u2
3218,1678376.0,7,235,u2,u1
3219,1087501.0,7,78,u2,u2
3220,1601572.0,7,37,u2,u1
3221,232423.0,3,3,u1,u1
3222,704198.0,7,49,u2,u2
3223,204689.0,3,3,u1,u1
3224,782577.0,7,303,u1,u2
3225,852590.0,7,17,u2,u1
3226,1004196.0,7,376,u2,u2
3227,1184602.0,7,137,u1,u2
3228,1117213.0,7,40,u1,u1
3229,1246295.0,7,34,u1,u1
3230,237705.0,3,9,u1,u1
3231,871966.0,7,72,u2,u2
3232,693021.0,7,118,u2,u2
3233,924756.0,7,16,u1,u1
3234,289995.0,3,3,u1,u1
3235,1322767.0,7,147,u1,u1
3236,279954.0,3,1,u2,u2
3237,980288.0,7,253,u2,u1
3238,1238896.0,7,211,u1,u2
3239,1350580.0,7,62,u1,u2
3240,1159611.0,7,28,u2,u1
3241,1224042.0,7,182,u2,u2
3242,131203.0,3,1,u2,u2
3243,1429855.0,7,31,u1,u1
3244,1450515.0,7,69,u1,u1
3245,856204.0,7,319,u1,u1
3246,1130678.0,7,14,u2,u1
3247,1009313.0,7,11,u2,u1
3248,997224.0,7,7,u2,u1
3249,1061929.0,7,271,u2,u1
3250,701790.0,7,38,u1,u2
3251,1116885.0,7,15,u2,u1
3252,1644749.0,7,26,u2,u1
3253,731501.0,7,136,u2,u1
3254,114115.0,3,1,u2,u2
3255,1093659.0,7,114,u1,u2
3256,1430273.0,7,11,u2,u1
3257,1191425.0,7,233,u2,u1
3258,1354702.0,7,18,u2,u2
3259,1040368.0,7,149,u1,u2
3260,1125336.0,7,49,u2,u2
3261,726345.0,7,63,u2,u1
3262,337839.0,3,4,u1,u2
3263,340312.0,3,1,u2,u2
3264,80584.0,3,4,u1,u2
3265,730392.0,7,112,u1,u2
3266,793779.0,7,134,u1,u2
3267,1168630.0,7,83,u2,u2
3268,1445434.0,7,14,u2,u1
3269,1004019.0,7,243,u2,u1
3270,732222.0,7,318,u2,u1
3271,934651.0,7,14,u2,u1
3272,914711.0,7,52,u2,u2
3273,1495357.0,7,55,u2,u2
3274,667615.0,7,19,u2,u1
3275,688286.0,7,181,u1,u2
3276,1240454.0,7,8,u2,u1
3277,1001913.0,7,243,u2,u1
3278,395729.0,3,2,u2,u1
3279,1169143.0,7,36,u2,u1
3280,1782907.0,7,25,u1,u1
3281,1468997.0,7,337,u2,u1
3282,1443370.0,7,45,u1,u2
3283,1432607.0,7,22,u2,u2
3284,814770.0,7,22,u2,u2
3285,221058.0,3,3,u1,u1
3286,1199065.0,7,19,u2,u1
3287,1639698.0,7,16,u1,u1
3288,1204379.0,7,302,u1,u2
3289,1393335.0,7,170,u1,u1
3290,1563804.0,7,43,u2,u1
3291,1324824.0,7,154,u1,u2
3292,1126505.0,7,16,u1,u1
3293,878232.0,7,24,u2,u1
3294,930084.0,7,102,u1,u2
3295,1221213.0,7,29,u2,u1
3296,1044344.0,7,15,u2,u1
3297,1298499.0,7,28,u2,u1
3298,521522.0,3,2,u2,u1
3299,241074.0,3,4,u1,u2
3300,1062658.0,7,91,u2,u2
3301,749322.0,7,26,u2,u1
3302,1011712.0,7,25,u1,u1
3303,1595725.0,7,276,u2,u1
3304,1385919.0,7,106,u2,u1
3305,1073784.0,7,77,u1,u1
3306,1409942.0,7,277,u1,u2
3307,1259231.0,7,32,u2,u2
3308,98957.0,3,9,u1,u1
3309,408208.0,3,1,u2,u2
3310,144985.0,3,4,u1,u2
3311,538586.0,7,96,u1,u1
3312,215632.0,3,1,u2,u2
3313,1203755.0,7,81,u2,u2
3314,1116864.0,7,144,u1,u2
3315,1289936.0,7,18,u2,u2
3316,122961.0,3,9,u1,u1
3317,1034201.0,7,36,u2,u1
3318,1293880.0,7,48,u1,u1
3319,1257168.0,7,7,u2,u1
3320,691857.0,7,165,u2,u2
3321,1033028.0,7,37,u2,u1
3322,162326.0,3,1,u2,u2
3323,1238358.0,7,73,u2,u1
3324,996817.0,7,285,u1,u2
3325,1139752.0,7,26,u2,u1
3326,332543.0,7,80,u2,u1
3327,348783.0,3,3,u1,u1
3328,522718.0,3,2,u2,u1
3329,756537.0,7,7,u2,u1
3330,262755.0,3,3,u1,u1
3331,1143154.0,7,13,u2,u2
3332,514591.0,3,3,u1,u1
3333,1466928.0,7,37,u2,u1
3334,1320053.0,7,142,u1,u1
3335,1105686.0,7,85,u2,u1
3336,456269.0,3,3,u1,u1
3337,901733.0,7,91,u2,u2
3338,323255.0,3,3,u1,u1
3339,134761.0,3,9,u1,u1
3340,1708719.0,7,50,u2,u1
3341,1228071.0,7,229,u2,u1
3342,101481.0,3,2,u2,u1
3343,1056255.0,7,216,u1,u1
3344,704918.0,7,28,u2,u1
3345,1072013.0,7,74,u2,u2
3346,326808.0,3,6,u2,u2
3347,940710.0,7,242,u1,u1
3348,445066.0,3,5,u2,u1
3349,945760.0,7,71,u2,u2
3350,248325.0,3,1,u2,u2
3351,441753.0,7,35,u1,u2
3352,844689.0,7,102,u1,u2
3353,1296324.0,7,89,u1,u1
3354,1265377.0,7,20,u1,u1
3355,793892.0,7,15,u2,u1
3356,896842.0,7,320,u1,u2
3357,104357.0,3,6,u2,u2
3358,729924.0,7,215,u1,u1
3359,1060173.0,7,31,u1,u1
3360,1015849.0,7,269,u2,u1
3361,1278571.0,7,36,u2,u1
3362,208307.0,3,1,u2,u2
3363,270433.0,3,3,u1,u1
3364,824291.0,7,178,u2,u2
3365,696912.0,7,222,u2,u1
3366,282999.0,3,4,u1,u2
3367,95830.0,3,10,u1,u2
3368,834147.0,7,192,u1,u2
3369,1029186.0,7,26,u2,u1
3370,818333.0,7,113,u2,u1
3371,1093835.0,7,162,u2,u2
3372,335963.0,3,9,u1,u1
3373,1093768.0,7,19,u2,u1
3374,1221057.0,7,8,u2,u1
3375,1473765.0,7,14,u2,u1
3376,1703744.0,7,172,u2,u2
3377,1929317.0,7,44,u2,u1
3378,1357330.0,7,275,u2,u2
3379,1469402.0,7,52,u2,u2
3380,50748.0,3,6,u2,u2
3381,1014198.0,7,88,u2,u1
3382,1349360.0,7,105,u1,u2
3383,142017.0,3,4,u1,u2
3384,1167488.0,7,343,u1,u2
